TRACK_ID	ARTIST_ID	ALBUM_ID	PATH	DURATION	TAGS	V	A	D
track_0034009	artist_004729	album_004177	09/34009.mp3	172.3	mood/theme---meditative	mood/theme---relaxing	0.468000	-0.723000	-0.071000
track_0034010	artist_004729	album_004177	10/34010.mp3	169.2	mood/theme---meditative	mood/theme---relaxing	0.468000	-0.723000	-0.071000
track_0036708	artist_005126	album_004490	08/36708.mp3	338.1	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0036709	artist_005126	album_004490	09/36709.mp3	354.6	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0036710	artist_005126	album_004490	10/36710.mp3	471.1	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0036711	artist_005126	album_004490	11/36711.mp3	384.1	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0036712	artist_005126	album_004490	12/36712.mp3	580.1	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0045605	artist_006278	album_005471	05/45605.mp3	204.0	mood/theme---dark	mood/theme---dream	0.042000	-0.445000	-0.246000
track_0045607	artist_006278	album_005471	07/45607.mp3	209.8	mood/theme---dark	mood/theme---dream	0.042000	-0.445000	-0.246000
track_0047400	artist_005721	album_005726	00/47400.mp3	268.1	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0047401	artist_005721	album_005726	01/47401.mp3	296.0	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0047402	artist_005721	album_005726	02/47402.mp3	124.5	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0047403	artist_005721	album_005726	03/47403.mp3	87.9	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0047404	artist_005721	album_005726	04/47404.mp3	62.5	mood/theme---dream	mood/theme---melancholic	0.025000	-0.537000	-0.395000
track_0049100	artist_006808	album_005959	00/49100.mp3	276.0	mood/theme---meditative	0.228000	-0.760000	-0.092000
track_0074000	artist_005240	album_006561	00/74000.mp3	352.2	mood/theme---adventure	mood/theme---corporate	0.509000	0.311000	0.455000
track_0074001	artist_005240	album_006561	01/74001.mp3	240.8	mood/theme---adventure	mood/theme---corporate	0.509000	0.311000	0.455000
track_0078304	artist_007872	album_007098	04/78304.mp3	228.5	mood/theme---drama	mood/theme---emotional	mood/theme---horror	mood/theme---melodic	0.145250	0.469000	0.009500
track_0078305	artist_007872	album_007098	05/78305.mp3	199.5	mood/theme---adventure	mood/theme---drama	mood/theme---emotional	0.417333	0.550667	0.144667
track_0078306	artist_007872	album_007098	06/78306.mp3	210.1	mood/theme---dark	mood/theme---drama	mood/theme---dream	mood/theme---emotional	0.125500	0.012000	-0.119500
track_0078307	artist_007872	album_007098	07/78307.mp3	235.5	mood/theme---ballad	mood/theme---drama	mood/theme---emotional	mood/theme---sad	0.113000	0.043000	-0.210000
track_0078308	artist_007872	album_007098	08/78308.mp3	267.4	mood/theme---adventure	mood/theme---drama	mood/theme---emotional	0.417333	0.550667	0.144667
track_0078309	artist_007872	album_007098	09/78309.mp3	212.0	mood/theme---adventure	mood/theme---drama	0.347000	0.612000	0.191000
track_0078310	artist_007872	album_007098	10/78310.mp3	233.2	mood/theme---adventure	mood/theme---drama	mood/theme---emotional	mood/theme---horror	0.120500	0.588000	0.077500
track_0078311	artist_007872	album_007098	11/78311.mp3	186.2	mood/theme---ballad	mood/theme---drama	mood/theme---emotional	mood/theme---soft	0.380500	-0.034000	-0.168500
track_0078312	artist_007872	album_007098	12/78312.mp3	183.5	mood/theme---adventure	mood/theme---travel	0.848000	0.546000	0.245000
track_0080500	artist_001935	album_007365	00/80500.mp3	129.3	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080501	artist_001935	album_007365	01/80501.mp3	193.6	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080502	artist_001935	album_007365	02/80502.mp3	129.0	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080503	artist_001935	album_007365	03/80503.mp3	153.1	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080504	artist_001935	album_007365	04/80504.mp3	111.9	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080505	artist_001935	album_007365	05/80505.mp3	197.0	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080506	artist_001935	album_007365	06/80506.mp3	117.4	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080507	artist_001935	album_007365	07/80507.mp3	151.2	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080508	artist_001935	album_007365	08/80508.mp3	237.3	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0080509	artist_001935	album_007365	09/80509.mp3	193.6	mood/theme---mellow	0.266000	-0.917000	-0.328000
track_0082808	artist_003471	album_007631	08/82808.mp3	148.0	mood/theme---ballad	0.584000	-0.432000	-0.152000
track_0086200	artist_005071	album_008272	00/86200.mp3	122.8	mood/theme---calm	0.750000	-0.900000	-0.373000
track_0089808	artist_007982	album_008697	08/89808.mp3	152.0	mood/theme---cool	0.770000	0.080000	0.562000
track_0094710	artist_007063	album_009604	10/94710.mp3	235.4	mood/theme---drama	-0.140000	0.510000	-0.038000
track_0095400	artist_005361	album_009723	00/95400.mp3	97.0	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0095408	artist_005361	album_009723	08/95408.mp3	92.3	mood/theme---soft	0.520000	-0.642000	-0.536000
track_0095411	artist_005361	album_009723	11/95411.mp3	110.9	mood/theme---soft	0.520000	-0.642000	-0.536000
track_0095612	artist_336764	album_009831	12/95612.mp3	253.5	mood/theme---happy	0.985000	0.470000	0.390000
track_0099810	artist_001336	album_010924	10/99810.mp3	330.4	mood/theme---dark	mood/theme---slow	-0.445000	-0.565500	-0.428000
track_0099811	artist_001336	album_010924	11/99811.mp3	316.9	mood/theme---dark	mood/theme---slow	-0.445000	-0.565500	-0.428000
track_0099812	artist_001336	album_010924	12/99812.mp3	318.9	mood/theme---dark	mood/theme---slow	-0.445000	-0.565500	-0.428000
track_0100603	artist_336984	album_011091	03/100603.mp3	151.5	mood/theme---advertising	0.244000	0.216000	0.264000
track_0100610	artist_336984	album_011091	10/100610.mp3	203.1	mood/theme---advertising	0.244000	0.216000	0.264000
track_0108505	artist_007392	album_013067	05/108505.mp3	448.5	mood/theme---cool	0.770000	0.080000	0.562000
track_0111012	artist_004116	album_013948	12/111012.mp3	462.7	mood/theme---energetic	mood/theme---happy	0.839500	0.603000	0.597000
track_0114200	artist_006819	album_014943	00/114200.mp3	244.8	mood/theme---relaxing	0.708000	-0.686000	-0.050000
track_0114201	artist_006819	album_014943	01/114201.mp3	291.4	mood/theme---relaxing	0.708000	-0.686000	-0.050000
track_0116600	artist_006186	album_015574	00/116600.mp3	703.8	mood/theme---meditative	0.228000	-0.760000	-0.092000
track_0117800	artist_337576	album_015799	00/117800.mp3	259.0	mood/theme---meditative	0.228000	-0.760000	-0.092000
track_0128300	artist_337907	album_018111	00/128300.mp3	90.1	mood/theme---calm	mood/theme---dream	mood/theme---emotional	0.665333	-0.386000	-0.221667
track_0128301	artist_337907	album_018111	01/128301.mp3	130.5	mood/theme---calm	mood/theme---emotional	0.654000	-0.236000	-0.160500
track_0128306	artist_337907	album_018111	06/128306.mp3	91.2	mood/theme---groovy	0.230000	0.076000	-0.072000
track_0128307	artist_337907	album_018111	07/128307.mp3	87.2	mood/theme---groovy	0.230000	0.076000	-0.072000
track_0128308	artist_337907	album_018111	08/128308.mp3	141.6	mood/theme---groovy	0.230000	0.076000	-0.072000
track_0132205	artist_338059	album_018692	05/132205.mp3	205.6	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0132206	artist_338059	album_018692	06/132206.mp3	322.2	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0132207	artist_338059	album_018692	07/132207.mp3	272.3	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0133600	artist_007063	album_018982	00/133600.mp3	165.0	mood/theme---energetic	mood/theme---sport	0.712000	0.568000	0.559000
track_0141800	artist_338444	album_020266	00/141800.mp3	461.4	mood/theme---deep	mood/theme---soundscape	0.344000	-0.370000	0.132000
track_0146600	artist_338059	album_020957	00/146600.mp3	240.4	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0146602	artist_338059	album_020957	02/146602.mp3	218.0	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0146605	artist_338059	album_020957	05/146605.mp3	217.8	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0146606	artist_338059	album_020957	06/146606.mp3	313.7	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0146607	artist_338059	album_020957	07/146607.mp3	60.0	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0147504	artist_338677	album_021156	04/147504.mp3	321.9	mood/theme---retro	0.300000	-0.448000	-0.358000
track_0152712	artist_338660	album_021772	12/152712.mp3	63.2	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0153400	artist_003177	album_021883	00/153400.mp3	290.7	mood/theme---meditative	mood/theme---space	0.414000	-0.563000	0.027000
track_0155502	artist_338660	album_022323	02/155502.mp3	212.0	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155503	artist_338660	album_022323	03/155503.mp3	210.9	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155504	artist_338660	album_022323	04/155504.mp3	329.3	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155505	artist_338660	album_022323	05/155505.mp3	222.2	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155506	artist_338660	album_022323	06/155506.mp3	132.6	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155507	artist_338660	album_022323	07/155507.mp3	361.0	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155508	artist_338660	album_022323	08/155508.mp3	375.4	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155509	artist_338660	album_022323	09/155509.mp3	147.5	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155510	artist_338660	album_022323	10/155510.mp3	254.9	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155511	artist_338660	album_022323	11/155511.mp3	54.6	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0155512	artist_338660	album_022323	12/155512.mp3	202.9	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0158611	artist_338660	album_022804	11/158611.mp3	160.2	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0158612	artist_338660	album_022804	12/158612.mp3	269.5	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0159207	artist_339226	album_022879	07/159207.mp3	224.6	mood/theme---melodic	0.933000	0.238000	0.148000
track_0159801	artist_007506	album_022948	01/159801.mp3	433.6	mood/theme---background	mood/theme---film	0.222000	-0.152000	0.064000
track_0159807	artist_007506	album_022948	07/159807.mp3	376.6	mood/theme---background	mood/theme---film	0.222000	-0.152000	0.064000
track_0165309	artist_339383	album_024226	09/165309.mp3	366.5	mood/theme---melodic	mood/theme---relaxing	0.820500	-0.224000	0.049000
track_0165311	artist_339383	album_024226	11/165311.mp3	240.0	mood/theme---melodic	0.933000	0.238000	0.148000
track_0166604	artist_339527	album_024435	04/166604.mp3	183.3	mood/theme---ballad	mood/theme---sad	0.017000	-0.383000	-0.427000
track_0166607	artist_339527	album_024435	07/166607.mp3	212.2	mood/theme---romantic	0.872000	0.062000	0.196000
track_0168800	artist_338660	album_024809	00/168800.mp3	278.0	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168801	artist_338660	album_024809	01/168801.mp3	370.7	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168802	artist_338660	album_024809	02/168802.mp3	136.2	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168803	artist_338660	album_024809	03/168803.mp3	376.0	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168805	artist_338660	album_024809	05/168805.mp3	100.8	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168806	artist_338660	album_024809	06/168806.mp3	299.2	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168807	artist_338660	album_024809	07/168807.mp3	248.7	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168808	artist_338660	album_024809	08/168808.mp3	316.4	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168809	artist_338660	album_024809	09/168809.mp3	158.0	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168810	artist_338660	album_024809	10/168810.mp3	94.0	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168811	artist_338660	album_024809	11/168811.mp3	268.5	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0168812	artist_338660	album_024809	12/168812.mp3	208.3	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0184207	artist_340347	album_027615	07/184207.mp3	144.4	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0202200	artist_008094	album_030054	00/202200.mp3	315.9	mood/theme---film	0.646000	-0.018000	0.132000
track_0202201	artist_008094	album_030054	01/202201.mp3	296.9	mood/theme---film	0.646000	-0.018000	0.132000
track_0202205	artist_008094	album_030054	05/202205.mp3	221.7	mood/theme---film	0.646000	-0.018000	0.132000
track_0202208	artist_008094	album_030054	08/202208.mp3	396.1	mood/theme---film	0.646000	-0.018000	0.132000
track_0206000	artist_341323	album_030556	00/206000.mp3	262.8	mood/theme---documentary	mood/theme---drama	0.052000	-0.032000	0.077000
track_0206006	artist_341323	album_030556	06/206006.mp3	182.0	mood/theme---energetic	0.694000	0.736000	0.804000
track_0206011	artist_341323	album_030556	11/206011.mp3	211.2	mood/theme---energetic	0.694000	0.736000	0.804000
track_0207501	artist_341393	album_030719	01/207501.mp3	208.8	mood/theme---emotional	mood/theme---energetic	0.626000	0.582000	0.428000
track_0207506	artist_341393	album_030719	06/207506.mp3	223.6	mood/theme---emotional	mood/theme---energetic	0.626000	0.582000	0.428000
track_0209006	artist_341393	album_030932	06/209006.mp3	224.8	mood/theme---emotional	0.558000	0.428000	0.052000
track_0209102	artist_341393	album_030932	02/209102.mp3	227.3	mood/theme---emotional	0.558000	0.428000	0.052000
track_0211412	artist_341393	album_031222	12/211412.mp3	245.4	mood/theme---energetic	0.694000	0.736000	0.804000
track_0216906	artist_000989	album_031856	06/216906.mp3	147.3	mood/theme---meditative	0.228000	-0.760000	-0.092000
track_0217705	artist_339226	album_032199	05/217705.mp3	196.7	mood/theme---melodic	0.933000	0.238000	0.148000
track_0217706	artist_339226	album_032199	06/217706.mp3	228.0	mood/theme---melodic	0.933000	0.238000	0.148000
track_0217709	artist_339226	album_032199	09/217709.mp3	259.4	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0230805	artist_341393	album_034020	05/230805.mp3	214.0	mood/theme---emotional	0.558000	0.428000	0.052000
track_0230903	artist_341393	album_034020	03/230903.mp3	223.2	mood/theme---emotional	0.558000	0.428000	0.052000
track_0230905	artist_341393	album_034020	05/230905.mp3	208.0	mood/theme---emotional	0.558000	0.428000	0.052000
track_0231611	artist_337114	album_034119	11/231611.mp3	390.2	mood/theme---melancholic	-0.638000	-0.388000	-0.446000
track_0236401	artist_002208	album_034523	01/236401.mp3	220.0	mood/theme---ballad	0.584000	-0.432000	-0.152000
track_0238201	artist_343280	album_034729	01/238201.mp3	122.0	mood/theme---romantic	0.872000	0.062000	0.196000
track_0238202	artist_343280	album_034729	02/238202.mp3	100.6	mood/theme---romantic	0.872000	0.062000	0.196000
track_0238203	artist_343280	album_034729	03/238203.mp3	96.2	mood/theme---romantic	0.872000	0.062000	0.196000
track_0238204	artist_343280	album_034729	04/238204.mp3	163.2	mood/theme---romantic	0.872000	0.062000	0.196000
track_0242212	artist_337786	album_035203	12/242212.mp3	183.0	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0242410	artist_343767	album_035540	10/242410.mp3	296.2	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0242610	artist_343767	album_035540	10/242610.mp3	245.2	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0245406	artist_007506	album_035527	06/245406.mp3	270.5	mood/theme---background	mood/theme---film	0.222000	-0.152000	0.064000
track_0245501	artist_343767	album_035540	01/245501.mp3	189.4	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0248009	artist_344700	album_035836	09/248009.mp3	585.0	mood/theme---meditative	mood/theme---space	0.414000	-0.563000	0.027000
track_0248109	artist_002444	album_035882	09/248109.mp3	349.8	mood/theme---dream	mood/theme---mellow	mood/theme---relaxing	0.554000	-0.763000	-0.240667
track_0250100	artist_004965	album_036034	00/250100.mp3	1267.0	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0251100	artist_004965	album_036179	00/251100.mp3	817.7	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0257205	artist_345727	album_036872	05/257205.mp3	285.3	mood/theme---deep	-0.020000	-0.054000	0.314000
track_0260307	artist_005217	album_037271	07/260307.mp3	211.3	mood/theme---calm	0.750000	-0.900000	-0.373000
track_0260311	artist_005217	album_037271	11/260311.mp3	201.5	mood/theme---fast	0.250000	0.358000	0.290000
track_0261812	artist_339202	album_037432	12/261812.mp3	388.6	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0264302	artist_007625	album_037710	02/264302.mp3	537.6	mood/theme---deep	mood/theme---sad	-0.285000	-0.194000	-0.194000
track_0267904	artist_341323	album_038075	04/267904.mp3	120.0	mood/theme---commercial	mood/theme---documentary	0.428000	-0.297000	0.124000
track_0268310	artist_004118	album_038133	10/268310.mp3	162.0	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0268311	artist_004118	album_038133	11/268311.mp3	96.4	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0268312	artist_004118	album_038133	12/268312.mp3	268.1	mood/theme---ambiental	0.708000	-0.686000	-0.050000
track_0277804	artist_347359	album_039102	04/277804.mp3	227.4	mood/theme---emotional	0.558000	0.428000	0.052000
track_0277806	artist_347359	album_039102	06/277806.mp3	229.6	mood/theme---adventure	mood/theme---emotional	0.696000	0.571000	0.236000
track_0283205	artist_003581	album_039547	05/283205.mp3	133.3	mood/theme---game	mood/theme---happy	0.727500	0.523000	0.188000
track_0283809	artist_337114	album_039796	09/283809.mp3	285.3	mood/theme---drama	-0.140000	0.510000	-0.038000
track_0290511	artist_347845	album_040199	11/290511.mp3	244.0	mood/theme---relaxing	0.708000	-0.686000	-0.050000
track_0292501	artist_005117	album_040370	01/292501.mp3	171.1	mood/theme---epic	mood/theme---inspiring	mood/theme---powerful	mood/theme---uplifting	0.591000	0.319500	0.517750
track_0313811	artist_338437	album_042473	11/313811.mp3	250.0	mood/theme---cool	0.770000	0.080000	0.562000
track_0313812	artist_338437	album_042473	12/313812.mp3	287.1	mood/theme---cool	0.770000	0.080000	0.562000
track_0316203	artist_349009	album_042739	03/316203.mp3	204.1	mood/theme---energetic	mood/theme---movie	0.639000	0.428000	0.373000
track_0316204	artist_349009	album_042739	04/316204.mp3	176.0	mood/theme---energetic	mood/theme---movie	0.639000	0.428000	0.373000
track_0316205	artist_349009	album_042739	05/316205.mp3	276.9	mood/theme---energetic	mood/theme---movie	0.639000	0.428000	0.373000
track_0316206	artist_349009	album_042739	06/316206.mp3	216.1	mood/theme---energetic	mood/theme---movie	0.639000	0.428000	0.373000
track_0318710	artist_337114	album_043033	10/318710.mp3	253.6	mood/theme---nature	mood/theme---soft	0.617000	-0.637000	-0.125000
track_0324611	artist_336871	album_043607	11/324611.mp3	274.4	mood/theme---ballad	0.584000	-0.432000	-0.152000
track_0324612	artist_336871	album_043607	12/324612.mp3	300.7	mood/theme---ballad	mood/theme---melodic	0.758500	-0.097000	-0.002000
track_0329405	artist_349709	album_044182	05/329405.mp3	178.1	mood/theme---film	mood/theme---inspiring	mood/theme---relaxing	0.632000	-0.202667	0.097333
track_0338209	artist_004965	album_044813	09/338209.mp3	720.4	mood/theme---meditative	0.228000	-0.760000	-0.092000
track_0340512	artist_344700	album_044997	12/340512.mp3	756.0	mood/theme---meditative	mood/theme---relaxing	0.468000	-0.723000	-0.071000
track_0341608	artist_350184	album_045086	08/341608.mp3	199.1	mood/theme---melodic	0.933000	0.238000	0.148000
track_0345903	artist_336871	album_045486	03/345903.mp3	270.3	mood/theme---cool	0.770000	0.080000	0.562000
track_0345905	artist_336871	album_045486	05/345905.mp3	230.0	mood/theme---melodic	0.933000	0.238000	0.148000
track_0345908	artist_336871	album_045486	08/345908.mp3	257.5	mood/theme---meditative	mood/theme---slow	-0.029000	-0.843500	-0.400000
track_0345909	artist_336871	album_045486	09/345909.mp3	280.7	mood/theme---cool	mood/theme---slow	0.242000	-0.423500	-0.073000
track_0345910	artist_336871	album_045486	10/345910.mp3	274.1	mood/theme---ballad	0.584000	-0.432000	-0.152000
track_0345911	artist_336871	album_045486	11/345911.mp3	213.6	mood/theme---cool	0.770000	0.080000	0.562000
track_0347604	artist_341393	album_045709	04/347604.mp3	262.6	mood/theme---emotional	mood/theme---soft	0.539000	-0.107000	-0.242000
track_0348704	artist_350519	album_045760	04/348704.mp3	286.6	mood/theme---party	0.896000	0.680000	0.094000
track_0357511	artist_002741	album_046520	11/357511.mp3	249.1	mood/theme---inspiring	0.542000	0.096000	0.210000
track_0357512	artist_002741	album_046520	12/357512.mp3	352.8	mood/theme---inspiring	0.542000	0.096000	0.210000
track_0360810	artist_341968	album_046778	10/360810.mp3	215.4	mood/theme---commercial	0.612000	-0.020000	0.056000
track_0361002	artist_343767	album_046816	02/361002.mp3	230.7	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0361003	artist_343767	album_046816	03/361003.mp3	332.8	mood/theme---dream	0.688000	-0.686000	-0.344000
track_0361701	artist_343564	album_047808	01/361701.mp3	299.4	mood/theme---heavy	-0.500000	-0.092000	0.200000
track_0366006	artist_348291	album_047223	06/366006.mp3	245.1	mood/theme---melancholic	-0.638000	-0.388000	-0.446000
track_0366009	artist_348291	album_047223	09/366009.mp3	222.7	mood/theme---ballad	mood/theme---hopeful	0.739000	-0.359000	0.051000
track_0366011	artist_348291	album_047223	11/366011.mp3	213.8	mood/theme---ballad	mood/theme---hopeful	mood/theme---melancholic	mood/theme---sad	0.072500	-0.360000	-0.261500
track_0366012	artist_348291	album_047223	12/366012.mp3	165.8	mood/theme---dark	-0.604000	-0.204000	-0.148000
track_0369905	artist_004934	album_047529	05/369905.mp3	261.4	mood/theme---happy	mood/theme---love	mood/theme---summer	0.868333	0.183333	0.241333
track_0369908	artist_004934	album_047529	08/369908.mp3	309.0	mood/theme---deep	-0.020000	-0.054000	0.314000
track_0369910	artist_004934	album_047529	10/369910.mp3	194.6	mood/theme---movie	0.584000	0.120000	-0.058000
track_0373302	artist_340121	album_047767	02/373302.mp3	273.1	mood/theme---meditative	0.228000	-0.760000	-0.092000
track_0376310	artist_350876	album_048048	10/376310.mp3	110.9	mood/theme---dream	mood/theme---space	0.644000	-0.526000	-0.099000
track_0378211	artist_351326	album_048169	11/378211.mp3	423.8	mood/theme---soundscape	0.708000	-0.686000	-0.050000
track_0378605	artist_351691	album_048197	05/378605.mp3	302.4	mood/theme---ballad	0.584000	-0.432000	-0.152000
track_0380612	artist_351588	album_048352	12/380612.mp3	528.1	mood/theme---space	0.600000	-0.366000	0.146000
track_0385608	artist_005801	album_048731	08/385608.mp3	243.9	mood/theme---epic	mood/theme---inspiring	mood/theme---upbeat	0.670667	0.194667	0.491333
track_0387400	artist_003944	album_048890	00/387400.mp3	168.2	mood/theme---dark	mood/theme---inspiring	mood/theme---relaxing	0.215333	-0.264667	0.004000
track_0387401	artist_003944	album_048890	01/387401.mp3	129.8	mood/theme---emotional	mood/theme---melancholic	-0.040000	0.020000	-0.197000
track_0387403	artist_003944	album_048890	03/387403.mp3	276.2	mood/theme---inspiring	0.542000	0.096000	0.210000
track_0387412	artist_003944	album_048892	12/387412.mp3	48.0	mood/theme---inspiring	0.542000	0.096000	0.210000
track_0387501	artist_352042	album_048909	01/387501.mp3	218.0	mood/theme---dream	mood/theme---love	mood/theme---melancholic	mood/theme---romantic	0.479500	-0.169500	-0.090000
